reaction_id,reaction_name,full_reaction,oleic_acid_pfba_flux,oleic_acid_pfba_LB,oleic_acid_pfba_UB,oleic_acid_1_eflux2_flux,oleic_acid_1_trans_LB,oleic_acid_1_trans_UB,oleic_acid_1_eflux2_LB,oleic_acid_1_eflux2_UB,oleic_acid_2_eflux2_flux,oleic_acid_2_trans_LB,oleic_acid_2_trans_UB,oleic_acid_2_eflux2_LB,oleic_acid_2_eflux2_UB,oleic_acid_3_eflux2_flux,oleic_acid_3_trans_LB,oleic_acid_3_trans_UB,oleic_acid_3_eflux2_LB,oleic_acid_3_eflux2_UB
ALATA_Lm,L alanine transaminase mitochondrial,akg[m] + ala_L[m] <=> glu_L[m] + pyr[m],0.0,0.0,-0.0,0.0,-6416.131409243588,6416.131409243588,0.0,-0.0,0.0,-21105.843391839226,21105.843391839226,0.0,-0.0,0.0,-10140.503199639546,10140.503199639546,0.0,-0.0
AKP1,alkaline phosphatase Dihydroneopterin ,ahdt[c] + 3.0 h2o[c] --> dhnpt[c] + 2.0 h[c] + 3.0 pi[c],0.0,0.0,-0.0,0.0,0.0,8847.675736978163,0.0,-0.0,0.0,0.0,17867.92735538073,0.0,-0.0,0.0,0.0,13111.520882867273,0.0,-0.0
ALDD20xm,aldehyde dehydrogenase indole 3 acetaldehyde NAD mitochondrial,h2o[m] + id3acald[m] + nad[m] --> 2.0 h[m] + ind3ac[m] + nadh[m],0.0,0.0,-0.0,0.0,0.0,9.672348588359608,0.0,-0.0,0.0,0.0,9.656773147803454,0.0,-0.0,0.0,0.0,20.056374999287076,0.0,-0.0
AKGt2r,2 oxoglutarate reversible transport via symport,akg[e] + h[e] --> akg[c] + h[c],0.0,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0
AKGt2n,2 oxoglutarate nuclear transport via proton symport,akg[c] + h[c] <=> akg[n] + h[n],0.0,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0
AKGMAL,alpha ketoglutaratemalate transporter,akg[e] + mal_L[c] --> akg[c] + mal_L[e],0.0,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0
AKGDbm,oxoglutarate dehydrogenase dihydrolipoamide S succinyltransferase ,coa[m] + sdhlam[m] --> dhlam[m] + succoa[m],0.0,0.0,243.1142606962,0.0,0.0,12047.120435249464,0.0,243.1142606978502,0.0,0.0,29990.074687818404,0.0,243.11426069776417,0.0,0.0,18788.143553498823,0.0,243.1142606972581
AKGDam,oxoglutarate dehydrogenase lipoamide ,akg[m] + h[m] + lpam[m] <=> co2[m] + sdhlam[m],0.0,0.0,243.1142606962,0.0,-12047.120435249464,12047.120435249464,0.0,243.1142606978502,0.0,-29990.074687818404,29990.074687818404,0.0,243.1142606976676,0.0,-18788.143553498823,18788.143553498823,0.0,243.1142606972581
AHSERL,O acetylhomoserine thiol lyase,achms[c] + ch4s[c] --> ac[c] + h[c] + met_L[c],0.0,0.0,-0.0,0.0,0.0,15936.666178455464,0.0,-0.0,0.0,0.0,34934.34253949377,0.0,-0.0,0.0,0.0,22139.563815879697,0.0,-0.0
ALDD19x,aldehyde dehydrogenase phenylacetaldehyde NAD ,h2o[c] + nad[c] + pacald[c] --> 2.0 h[c] + nadh[c] + pac[c],0.0,0.0,-0.0,0.0,0.0,6228.571954008441,0.0,-0.0,0.0,0.0,8899.682133015662,0.0,-0.0,0.0,0.0,8731.208583022973,0.0,-0.0
ALDD20y,aldehyde dehydrogenase indole 3 acetaldehyde NADP ,h2o[c] + id3acald[c] + nadp[c] --> 2.0 h[c] + ind3ac[c] + nadph[c],0.0,0.0,-0.0,0.0,0.0,9.672348588359608,0.0,-0.0,0.0,0.0,9.656773147803454,0.0,-0.0,0.0,0.0,20.056374999287076,0.0,-0.0
AMID2,amidase,h2o[c] + pad[c] --> nh4[c] + pac[c],0.0,0.0,-0.0,0.0,0.0,8408.635218445666,0.0,-0.0,0.0,0.0,12270.861638913848,0.0,-0.0,0.0,0.0,11496.314149591353,0.0,-0.0
ALPHNH,allophanate hydrolase,allphn[c] + h2o[c] + 3.0 h[c] --> 2.0 co2[c] + 2.0 nh4[c],0.0,0.0,23.05576890584,0.0,0.0,2443.319360798666,0.0,23.055768905174865,0.0,0.0,5595.13436183732,0.0,23.055768905541473,0.0,0.0,3638.226424870676,0.0,23.055768905366623
AMID,amidase,4gudbd[c] + h2o[c] --> 4gudbutn[c] + nh4[c],0.0,0.0,-0.0,0.0,0.0,371.75461530912577,0.0,-0.0,0.0,0.0,473.1818842423692,0.0,-0.0,0.0,0.0,600.3541583119933,0.0,-0.0
AMETtn,S adenosyl L methionine nuclear transport,amet[c] <=> amet[n],0.0,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0
AMETtm,S Adenosyl L methionine reversible transport mitochondrial,amet[c] <=> amet[m],0.0,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0
AMETt2,S adenosyl L methionine transport in via proton symport,amet[e] + h[e] --> amet[c] + h[c],0.0,0.0,-0.0,0.0,0.0,8809.406879519871,0.0,-0.0,0.0,0.0,20031.044540488703,0.0,-0.0,0.0,0.0,13553.429678684897,0.0,-0.0
AMAOTr,adenosylmethionine 8 amino 7 oxononanoate transaminase,8aonn[c] + amet[c] <=> amob[c] + dann[c],0.0,0.0,-0.0,0.0,-6219.740679210374,6219.740679210374,0.0,-0.0,0.0,-17135.943950777226,17135.943950777226,0.0,-0.0,0.0,-10792.335387116378,10792.335387116378,0.0,-0.0
AM6SAD,aminomuconate semialdehyde dehydrogenase,am6sa[c] + h2o[c] + nad[c] --> amuco[c] + 2.0 h[c] + nadh[c],0.0,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0
ALLTTti,allantoate irreversible uniport,alltt[e] --> alltt[c],0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,9.656773147803454,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0
ALDD20ym,aldehyde dehydrogenase indole 3 acetaldehyde NADP mitochondrial,h2o[m] + id3acald[m] + nadp[m] --> 2.0 h[m] + ind3ac[m] + nadph[m],0.0,0.0,-0.0,0.0,0.0,9.672348588359608,0.0,-0.0,0.0,0.0,9.656773147803454,0.0,-0.0,0.0,0.0,20.056374999287076,0.0,-0.0
ALLTNti,allantoin irreversible uniport,alltn[e] --> alltn[c],0.0,0.0,-0.0,0.0,0.0,2467.289963821992,0.0,-0.0,0.0,0.0,7093.865554376416,0.0,-0.0,0.0,0.0,4086.152133188087,0.0,-0.0
ALLTNr,allantoinase reversible reaction,alltn[c] + h2o[c] <=> alltt[c] + h[c],0.0,0.0,-0.0,0.0,-1831.8587152562804,1831.8587152562804,0.0,-0.0,0.0,-3579.76580589074,3579.76580589074,0.0,-0.0,0.0,-2780.482120734499,2780.482120734499,0.0,-0.0
ALLTAHr,Allantoate amidinohydrolase reversible,alltt[c] + h2o[c] <=> urdglyc[c] + urea[c],0.0,0.0,-0.0,0.0,-3318.8771764927833,3318.8771764927833,0.0,-0.0,0.0,-6526.047293285574,6526.047293285574,0.0,-0.0,0.0,-5792.949645627418,5792.949645627418,0.0,-0.0
ALDD2ym,aldehyde dehydrogenase acetylaldehyde NADP mitochondrial,acald[m] + h2o[m] + nadp[m] --> ac[m] + 2.0 h[m] + nadph[m],0.0,0.0,29.61152011783,0.0,0.0,9.672348588359608,0.0,9.672348588359608,0.0,0.0,9.656773147803454,0.0,9.656773147803454,0.0,0.0,20.056374999287076,0.0,20.056374999287076
ALDD2y,aldehyde dehydrogenase acetaldehyde NADP ,acald[c] + h2o[c] + nad[c] --> ac[c] + 2.0 h[c] + nadh[c],0.0,0.0,35.86452940908,0.0,0.0,9.672348588359608,0.0,9.672348588359608,0.0,0.0,9.656773147803454,0.0,9.656773147803454,0.0,0.0,20.056374999287076,0.0,20.056374999287076
ALDD2xm,aldehyde dehydrogenase acetylaldehyde NAD mitochondrial,acald[m] + h2o[m] + nad[m] --> ac[m] + 2.0 h[m] + nadh[m],0.0,0.0,33.976922598070004,0.0,0.0,9.672348588359608,0.0,9.672348588359608,0.0,0.0,9.656773147803454,0.0,9.656773147803454,0.0,0.0,20.056374999287076,0.0,20.056374999287076
EX_arab_D(e),D Arabinose exchange,arab_D[e] --> ,0.0,0.0,-0.0,0.0,-0.0,42053.68951460699,0.0,-0.0,0.0,-0.0,96567.73147803453,0.0,-0.0,0.0,-0.0,66854.58333095693,0.0,-0.0
EX_arg_L(e),L Arginine exchange,arg_L[e] --> ,0.0,0.0,5.54130068115,0.0,-0.0,42053.68951460699,0.0,5.541300681150763,0.0,-0.0,96567.73147803453,0.0,5.54130068135912,0.0,-0.0,66854.58333095693,0.0,5.541300681137096
IND3ACtm,indole 3 acetate mitochondrial transport via diffusion,ind3ac[c] <=> ind3ac[m],0.0,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0
FTHFCL,5 formethyltetrahydrofolate cyclo ligase,5fthf[c] + atp[c] --> adp[c] + methf[c] + pi[c],0.0,0.0,-0.0,0.0,0.0,1604.7687918774025,0.0,-0.0,0.0,0.0,3130.7258545178797,0.0,-0.0,0.0,0.0,2447.5462957463333,0.0,-0.0
GALK,galactokinase,atp[c] + gal[c] --> adp[c] + gal1p[c] + h[c],0.0,0.0,-0.0,0.0,0.0,1995.4475674681016,0.0,-0.0,0.0,0.0,4300.161082716878,0.0,-0.0,0.0,0.0,3065.9511915576845,0.0,-0.0
GALIGH,1 alpha D Galactosyl myo inositol galactohydrolase,1Dgali[c] + h2o[c] <=> gal[c] + inost[c],0.0,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0
G6PI2,Glucose 6 phosphate isomerase,g6p_B[c] <=> f6p_B[c],0.0,0.0,-0.0,0.0,-35053.432358005506,35053.432358005506,0.0,-0.0,0.0,-80028.57610779155,80028.57610779155,0.0,-0.0,0.0,-53654.14585225948,53654.14585225948,0.0,-0.0
G6PDH2,glucose 6 phosphate dehydrogenase,g6p[c] + nadp[c] --> 6pgl[c] + h[c] + nadph[c],0.0,0.0,193.66845880639002,0.0,0.0,29785.36667251069,0.0,193.66845880261937,0.0,0.0,67089.46576704971,0.0,193.66845881467935,0.0,0.0,47186.633460822704,0.0,193.66845880299377
G6PDA,glucosamine 6 phosphate deaminase,gam6p[c] + h2o[c] --> f6p[c] + nh4[c],0.0,0.0,161.39038233866,0.0,0.0,2050.1173638370906,0.0,161.39038233550912,0.0,0.0,3238.881713773278,0.0,161.39038234555005,0.0,0.0,3000.4336998933472,0.0,161.39038233582815
RNTR4,ribonucleoside triphosphate reductase UTP ,trdrd[c] + utp[c] --> dutp[c] + h2o[c] + trdox[c],0.0,0.0,3.23982942835,0.0,0.0,inf,0.0,3.239829428284408,0.0,0.0,inf,0.0,3.2398294284277585,0.0,0.0,inf,0.0,3.2398294283242444
G5SD,glutamate 5 semialdehyde dehydrogenase,glu5p[c] + h[c] + nadph[c] --> glu5sa[c] + nadp[c] + pi[c],0.0,0.0,59.179339890150004,0.0,0.0,6842.555820921703,0.0,59.179339889097626,0.0,0.0,14973.792442984035,0.0,59.1793398924073,0.0,0.0,10202.677962137337,0.0,59.17933988920708
G5SADrm,L glutamate 5 semialdehyde dehydratase reversible mitochondrial,glu5sa[m] <=> 1pyr5c[m] + h2o[m] + h[m],0.0,-84.88389262987,-0.0,0.0,-inf,inf,-84.88389262831336,-0.0,0.0,-inf,inf,-84.88389263331956,-0.0,0.0,-inf,inf,-84.8838926284815,-0.0
G16MTg,Glycolipid 1 6 alpha D mannosyltransferase Golgi apparatus,gdpmann[g] + m1macchitppdol[g] --> gdp[g] + h[g] + m2macchitppdol[g],0.0,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0
G13MTg,Glycolipid 1 3 alpha D mannosyltransferase Golgi apparatus,gdpmann[g] + macchitppdol[g] --> gdp[g] + h[g] + m1macchitppdol[g],0.0,0.0,-0.0,0.0,0.0,3229.302817826671,0.0,-0.0,0.0,0.0,6544.3951622664,0.0,-0.0,0.0,0.0,4840.271833161282,0.0,-0.0
G12MT2g,Glycolipid 1 2 alpha D mannosyltransferase Golgi apparatus,gdpmann[g] + m3macchitppdol[g] --> gdp[g] + h[g] + m4macchitppdol[g],0.0,0.0,-0.0,0.0,0.0,1999.6529364195621,0.0,-0.0,0.0,0.0,3807.6656521789014,0.0,-0.0,0.0,0.0,2669.50351240511,0.0,-0.0
G12MT1g,Glycolipid 1 2 alpha D mannosyltransferase Golgi apparatus,gdpmann[g] + m2macchitppdol[g] --> gdp[g] + h[g] + m3macchitppdol[g],0.0,0.0,-0.0,0.0,0.0,1999.6529364195621,0.0,-0.0,0.0,0.0,3807.6656521789014,0.0,-0.0,0.0,0.0,2669.50351240511,0.0,-0.0
FUMt2r,fumarate reversible transport via symport,fum[e] + h[e] <=> fum[c] + h[c],0.0,-12.414644795280001,-0.0,0.0,-inf,inf,-12.414644795200909,-0.0,0.0,-inf,inf,-12.414644795781829,-0.0,0.0,-inf,inf,-12.414644794580292,-0.0
FUMAC,fumarylacetoacetase,4fumacac[c] + h2o[c] --> acac[c] + fum[c] + h[c],0.0,0.0,7.565174172120001,0.0,0.0,inf,0.0,7.5651741720801535,0.0,0.0,inf,0.0,7.565174172473309,0.0,0.0,inf,0.0,7.565174171679607
FTHFLm,formate tetrahydrofolate ligase mitochondrial,atp[m] + for[m] + thf[m] --> 10fthf[m] + adp[m] + pi[m],0.0,0.0,-0.0,0.0,0.0,4144.811638559665,0.0,-0.0,0.0,0.0,13145.765286104841,0.0,-0.0,0.0,0.0,6813.81913309113,0.0,-0.0
GALS3,a galactosidase melibiose ,h2o[c] + melib[c] --> gal[c] + glc_D[c],0.0,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0
GALT,galactose 1 phosphate uridylyltransferase,gal1p[c] + h[c] + utp[c] --> ppi[c] + udpgal[c],0.0,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0
GALt2,D galactose transport in via proton symport,gal[e] + h[e] --> gal[c] + h[c],0.0,0.0,-0.0,0.0,0.0,74699.54814790124,0.0,-0.0,0.0,0.0,181724.05412730973,0.0,-0.0,0.0,0.0,119188.35116242999,0.0,-0.0
GCCcm,glycine cleavage complex lipoylprotein mitochondrial,dhlpro[m] + nad[m] <=> h[m] + lpro[m] + nadh[m],0.0,0.0,285.32787774914,0.0,-21621.483927040037,21621.483927040037,0.0,285.32787775582153,0.0,-44895.30404145303,44895.30404145303,0.0,285.3278777545136,0.0,-32762.088561335444,32762.088561335444,0.0,285.327877756376
GLCtv,glucose transport vacuolar,glc_D[c] <=> glc_D[v],0.0,-8.06965742511,-0.0,0.0,-inf,inf,-7.98877500366649,-0.0,0.0,-inf,inf,-7.988775003689161,-0.0,0.0,-inf,inf,-7.988775003712634,-0.0
GLCP,glycogen phosphorylase,glycogen[c] + pi[c] --> g1p[c],0.0,0.0,161.39038232229,0.0,0.0,7986.416175719012,0.0,161.3903823397986,0.0,0.0,24072.404102844448,0.0,161.390382335507,0.0,0.0,12977.811716205359,0.0,161.3903823414439
GK2,guanylate kinase GMPdATP ,datp[c] + gmp[c] --> dadp[c] + gdp[c],0.0,0.0,161.5560632974,0.0,0.0,6400.151007228037,0.0,161.5560633149123,0.0,0.0,17642.924541036908,0.0,161.5560633106192,0.0,0.0,13545.407128685183,0.0,161.55606331659328
GGLGH,Galactosylglycerol galactohydrolase,ggl[c] + h2o[c] <=> gal[c] + glyc[c],0.0,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0
GDPtn,GDP nuclear transport,gdp[c] <=> gdp[n],0.0,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0
GDPt3g,GDP Golgi transport via proton anitport,gdp[g] + h[c] <=> gdp[c] + h[g],0.0,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0
GCCbim,glycine cleavage complex lipoylprotein irreversible mitochondrial,alpro[m] + thf[m] --> dhlpro[m] + mlthf[m] + nh4[m],0.0,0.0,285.32787774914,0.0,0.0,9456.192624254527,0.0,285.32787775582153,0.0,0.0,14229.255233288388,0.0,285.3278777545136,0.0,0.0,13064.722674535602,0.0,285.327877756376
GAM6Pt,D glucosamine 6 phosphate reversible uniport,gam6p[e] <=> gam6p[c],0.0,-5.16449223491,-0.0,0.0,-inf,inf,-5.164492234813334,-0.0,0.0,-inf,inf,-5.164492234898458,-0.0,0.0,-inf,inf,-5.164492234869512,-0.0
GCCam,glycine cleavage complex lipoylprotein mitochondrial,gly[m] + h[m] + lpro[m] <=> alpro[m] + co2[m],0.0,0.0,285.32787774914,0.0,-12464.293035234365,12464.293035234365,0.0,285.32787775582153,0.0,-31122.814178055753,31122.814178055753,0.0,285.3278777545136,0.0,-19612.460565969526,19612.460565969526,0.0,285.327877756376
GCC2cm,glycine cleavage complex lipoamide mitochondrial,dhlam[m] + nad[m] --> h[m] + lpam[m] + nadh[m],0.0,0.0,478.69646045946,0.0,0.0,21621.483927040037,0.0,478.5812664655492,0.0,0.0,44895.30404145303,0.0,478.5800683563354,0.0,0.0,32762.088561335444,0.0,478.69646046389346
GCALDtm,glycoaldehyde mitochondrial transport,gcald[c] <=> gcald[m],0.0,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0
GCALDt,Glycoaldehydye reversible transport,gcald[e] <=> gcald[c],0.0,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0
GBEZ,1 4 alpha glucan branching enzyme,14glun[c] --> glycogen[c] + h2o[c],0.0,0.0,161.39038232229,0.0,0.0,12297.760424756521,0.0,161.3903823397986,0.0,0.0,28737.591210548293,0.0,161.39038233598984,0.0,0.0,20366.580265942717,0.0,161.3903823414439
GAT2_SC,glycerol 3 phosphate acyltransferase glycerone phosphate yeast specific,0.02 dcacoa[c] + 0.06 ddcacoa[c] + dhap[c] + 0.17 hdcoa[c] + 0.09 ocdycacoa[c] + 0.24 odecoa[c] + 0.27 pmtcoa[c] + 0.05 stcoa[c] + 0.1 tdcoa[c] --> 0.01 1agly3p_SC[c] + coa[c],0.0,0.0,40.877162543240004,0.0,0.0,inf,0.0,40.877162542970595,0.0,0.0,inf,0.0,40.877162543651366,0.0,0.0,inf,0.0,40.877162543820866
FTHFCLm,5 formethyltetrahydrofolate cyclo ligase mitochondrial,5fthf[m] + atp[m] --> adp[m] + methf[m] + pi[m],0.0,0.0,215.18717645155,0.0,0.0,inf,0.0,215.18717645021917,0.0,0.0,inf,0.0,215.18717646041148,0.0,0.0,inf,0.0,215.1871764387009
FRUt2,D fructose transport in via proton symport,fru[e] + h[e] --> fru[c] + h[c],0.0,0.0,-0.0,0.0,0.0,74699.54814790124,0.0,-0.0,0.0,0.0,181724.05412730973,0.0,-0.0,0.0,0.0,119188.35116242999,0.0,-0.0
GLNt2n,glutamine nuclear transport via proton symport,gln_L[c] + h[c] <=> gln_L[n] + h[n],0.0,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0
FRUK,fructose 1 phosphate kinase,atp[c] + f1p[c] --> adp[c] + fdp[c] + h[c],0.0,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0
FAS181ACPm,fatty acyl ACP synthase n C181ACP mitochondrial,4.0 h[m] + malACP[m] + 3.0 nadph[m] + o2[m] + palmACP[m] --> ACP[m] + co2[m] + 3.0 h2o[m] + 3.0 nadp[m] + octeACP[m],0.0,0.0,-0.0,0.0,0.0,856.6336554125444,0.0,-0.0,0.0,0.0,2083.931645295985,0.0,-0.0,0.0,0.0,1272.2427207881103,0.0,-0.0
FAS180ACPm,fatty acyl ACP synthase n C180ACP mitochondrial,3.0 h[m] + malACP[m] + 2.0 nadph[m] + palmACP[m] --> ACP[m] + co2[m] + h2o[m] + 2.0 nadp[m] + ocdcaACP[m],0.0,0.0,-0.0,0.0,0.0,856.6336554125444,0.0,-0.0,0.0,0.0,2083.931645295985,0.0,-0.0,0.0,0.0,1272.2427207881103,0.0,-0.0
FAS180,fatty acid synthase n C180 ,3.0 h[c] + hdca[c] + malcoa[c] + 2.0 nadph[c] --> co2[c] + coa[c] + h2o[c] + 2.0 nadp[c] + ocdca[c],0.0,0.0,4.2674095343000005,0.0,0.0,7779.0914864119995,0.0,4.267409534619676,0.0,0.0,20266.669805295107,0.0,4.267409534486297,0.0,0.0,11987.695337073887,0.0,4.267409534642925
FAS161ACPm,fatty acyl ACP synthase n C161ACP mitochondrial,4.0 h[m] + malACP[m] + myrsACP[m] + 3.0 nadph[m] + o2[m] --> ACP[m] + co2[m] + 3.0 h2o[m] + hdeACP[m] + 3.0 nadp[m],0.0,0.0,-0.0,0.0,0.0,856.6336554125444,0.0,-0.0,0.0,0.0,2083.931645295985,0.0,-0.0,0.0,0.0,1272.2427207881103,0.0,-0.0
PYK,pyruvate kinase,adp[c] + h[c] + pep[c] --> atp[c] + pyr[c],0.0,0.0,161.39038232206002,0.0,0.0,13391.576889031448,0.0,161.39038233765388,0.0,0.0,33120.800542336285,0.0,161.39038233000264,0.0,0.0,21497.091270069202,0.0,161.39038233937143
FAS160ACPm,fatty acyl ACP synthase n C160ACP mitochondrial,3.0 h[m] + malACP[m] + myrsACP[m] + 2.0 nadph[m] --> ACP[m] + co2[m] + h2o[m] + 2.0 nadp[m] + palmACP[m],0.0,0.0,-0.0,0.0,0.0,856.6336554125444,0.0,-0.0,0.0,0.0,2083.931645295985,0.0,-0.0,0.0,0.0,1272.2427207881103,0.0,-0.0
FAS160,fatty acid synthase n C160 ,3.0 h[c] + malcoa[c] + 2.0 nadph[c] + ttdca[c] --> co2[c] + coa[c] + h2o[c] + hdca[c] + 2.0 nadp[c],0.0,0.0,10.73485422211,0.0,0.0,7779.0914864119995,0.0,10.73485422243837,0.0,0.0,20266.669805295107,0.0,10.734854222203857,0.0,0.0,11987.695337073887,0.0,10.73485422244316
FAS141ACPm,fatty acyl ACP synthase n C141ACP mitochondrial,ddcaACP[m] + 4.0 h[m] + malACP[m] + 3.0 nadph[m] + o2[m] --> ACP[m] + co2[m] + 3.0 h2o[m] + 3.0 nadp[m] + tdeACP[m],0.0,0.0,-0.0,0.0,0.0,856.6336554125444,0.0,-0.0,0.0,0.0,2083.931645295985,0.0,-0.0,0.0,0.0,1272.2427207881103,0.0,-0.0
FAS140ACPm,fatty acyl ACP synthase n C140ACP mitochondrial,ddcaACP[m] + 3.0 h[m] + malACP[m] + 2.0 nadph[m] --> ACP[m] + co2[m] + h2o[m] + myrsACP[m] + 2.0 nadp[m],0.0,0.0,-0.0,0.0,0.0,856.6336554125444,0.0,-0.0,0.0,0.0,2083.931645295985,0.0,-0.0,0.0,0.0,1272.2427207881103,0.0,-0.0
FAS140,fatty acid synthase n C140 ,ddca[c] + 3.0 h[c] + malcoa[c] + 2.0 nadph[c] --> co2[c] + coa[c] + h2o[c] + 2.0 nadp[c] + ttdca[c],0.0,0.0,11.98421452021,0.0,0.0,7779.0914864119995,0.0,11.984214520554577,0.0,0.0,20266.669805295107,0.0,11.984214520580798,0.0,0.0,11987.695337073887,0.0,11.984214520567724
FAS120ACPm,fatty acyl ACP synthase n C120ACP mitochondrial,dcaACP[m] + 3.0 h[m] + malACP[m] + 2.0 nadph[m] --> ACP[m] + co2[m] + ddcaACP[m] + h2o[m] + 2.0 nadp[m],0.0,0.0,-0.0,0.0,0.0,856.6336554125444,0.0,-0.0,0.0,0.0,2083.931645295985,0.0,-0.0,0.0,0.0,1272.2427207881103,0.0,-0.0
FAS120,fatty acid synthase n C120 ,dca[c] + 3.0 h[c] + malcoa[c] + 2.0 nadph[c] --> co2[c] + coa[c] + ddca[c] + h2o[c] + 2.0 nadp[c],0.0,0.0,11.984214520230001,0.0,0.0,7779.0914864119995,0.0,11.984214520428417,0.0,0.0,20266.669805295107,0.0,11.984214520291095,0.0,0.0,11987.695337073887,0.0,11.984214520634579
FAS100ACPm,fatty acyl ACP synthase n C100ACP mitochondrial,3.0 h[m] + malACP[m] + 2.0 nadph[m] + ocACP[m] --> ACP[m] + co2[m] + dcaACP[m] + h2o[m] + 2.0 nadp[m],0.0,0.0,-0.0,0.0,0.0,856.6336554125444,0.0,-0.0,0.0,0.0,2083.931645295985,0.0,-0.0,0.0,0.0,1272.2427207881103,0.0,-0.0
FAS100,fatty acid synthase n C100 ,3.0 h[c] + malcoa[c] + 2.0 nadph[c] + octa[c] --> co2[c] + coa[c] + dca[c] + h2o[c] + 2.0 nadp[c],0.0,0.0,11.98421452022,0.0,0.0,7779.0914864119995,0.0,11.984214520428417,0.0,0.0,21128.053970079174,0.0,11.984214520580798,0.0,0.0,12025.802449572531,0.0,11.984214520567724
FAO80p,fatty acid oxidation octanoyl CoA peroxisomal,3.0 coa[x] + 3.0 h2o[x] + 3.0 nad[x] + 3.0 o2[x] + occoa[x] --> 4.0 accoa[x] + 3.0 h2o2[x] + 3.0 h[x] + 3.0 nadh[x],0.0,0.0,4.712127951019999,0.0,0.0,inf,0.0,4.712127951302578,0.0,0.0,inf,0.0,4.712127951537,0.0,0.0,inf,0.0,4.712127951485703
FAS182ACPm,fatty acyl ACP synthase n C182ACP mitochondrial,5.0 h[m] + malACP[m] + 4.0 nadph[m] + 2.0 o2[m] + palmACP[m] --> ACP[m] + co2[m] + 5.0 h2o[m] + 4.0 nadp[m] + ocdcyaACP[m],0.0,0.0,-0.0,0.0,0.0,856.6336554125444,0.0,-0.0,0.0,0.0,2083.931645295985,0.0,-0.0,0.0,0.0,1272.2427207881103,0.0,-0.0
FAS240_L,fatty acid synthase n C240 lumped reaction,9.0 h[c] + 3.0 malcoa[c] + 6.0 nadph[c] + ocdca[c] --> 3.0 co2[c] + 3.0 coa[c] + 3.0 h2o[c] + 6.0 nadp[c] + ttc[c],0.0,0.0,-0.0,0.0,0.0,16922.825197572998,0.0,-0.0,0.0,0.0,40775.724616600084,0.0,-0.0,0.0,0.0,26741.164786549463,0.0,-0.0
FAS260,fatty acid synthase n C260 ,3.0 h[c] + malcoa[c] + 2.0 nadph[c] + ttc[c] --> co2[c] + coa[c] + h2o[c] + hexc[c] + 2.0 nadp[c],0.0,0.0,-0.0,0.0,0.0,16922.825197572998,0.0,-0.0,0.0,0.0,40775.724616600084,0.0,-0.0,0.0,0.0,26741.164786549463,0.0,-0.0
FKYNH,N Formyl L kynurenine amidohydrolase,Lfmkynr[c] + h2o[c] --> Lkynr[c] + for[c] + h[c],0.0,0.0,19.175094931329998,0.0,0.0,inf,0.0,19.175094931189747,0.0,0.0,inf,0.0,19.17509493212448,0.0,0.0,inf,0.0,19.17509493018855
