reaction_id,reaction_name,full_reaction,glycerol_pfba_flux,glycerol_pfba_LB,glycerol_pfba_UB,glycerol_1_eflux2_flux,glycerol_1_trans_LB,glycerol_1_trans_UB,glycerol_1_eflux2_LB,glycerol_1_eflux2_UB,glycerol_2_eflux2_flux,glycerol_2_trans_LB,glycerol_2_trans_UB,glycerol_2_eflux2_LB,glycerol_2_eflux2_UB,glycerol_3_eflux2_flux,glycerol_3_trans_LB,glycerol_3_trans_UB,glycerol_3_eflux2_LB,glycerol_3_eflux2_UB
FAS80ACPm_L,fatty acyl ACP synthase n C80ACP mitochondrial lumped reaction,acACP[m] + 9.0 h[m] + 3.0 malACP[m] + 6.0 nadph[m] --> 3.0 ACP[m] + 3.0 co2[m] + 3.0 h2o[m] + 6.0 nadp[m] + ocACP[m],0.0,0.0,-0.0,0.0,0.0,150.709596562048,0.0,-0.0,0.0,0.0,130.75351243225907,0.0,-0.0,0.0,0.0,320.6164070971348,,
FAS260,fatty acid synthase n C260 ,3.0 h[c] + malcoa[c] + 2.0 nadph[c] + ttc[c] --> co2[c] + coa[c] + h2o[c] + hexc[c] + 2.0 nadp[c],0.0,0.0,-0.0,0.0,0.0,1391.9572952944425,0.0,-0.0,0.0,0.0,1443.0886922773263,0.0,-0.0,0.0,0.0,2523.595013608542,,
FAS240_L,fatty acid synthase n C240 lumped reaction,9.0 h[c] + 3.0 malcoa[c] + 6.0 nadph[c] + ocdca[c] --> 3.0 co2[c] + 3.0 coa[c] + 3.0 h2o[c] + 6.0 nadp[c] + ttc[c],0.0,0.0,-0.0,0.0,0.0,1391.9572952944425,0.0,-0.0,0.0,0.0,1443.0886922773263,0.0,-0.0,0.0,0.0,2523.595013608542,,
FAS182ACPm,fatty acyl ACP synthase n C182ACP mitochondrial,5.0 h[m] + malACP[m] + 4.0 nadph[m] + 2.0 o2[m] + palmACP[m] --> ACP[m] + co2[m] + 5.0 h2o[m] + 4.0 nadp[m] + ocdcyaACP[m],0.0,0.0,-0.0,0.0,0.0,150.709596562048,0.0,-0.0,0.0,0.0,130.75351243225907,0.0,-0.0,0.0,0.0,320.6164070971348,,
GGLGH,Galactosylglycerol galactohydrolase,ggl[c] + h2o[c] <=> gal[c] + glyc[c],0.0,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,,
GK2,guanylate kinase GMPdATP ,datp[c] + gmp[c] --> dadp[c] + gdp[c],0.0,0.0,345.372133504752,0.012083072379370008,0.0,835.0741773844513,0.0,10.178274194510767,0.012081381953934633,0.0,819.7534821285318,0.0,10.17827419729834,0.0,0.0,1517.7174828918269,,
GLCP,glycogen phosphorylase,glycogen[c] + pi[c] --> g1p[c],0.0,0.0,345.360172936617,0.0,0.0,259.9729154355303,0.0,10.166313626374585,0.0,0.0,404.21267554774363,0.0,10.166313629161063,0.0,0.0,642.1012226641968,,
HACD5p,3 hydroxyacyl CoA dehydrogenase 3 oxodecanoyl CoA peroxisomal,3oddcoa[x] + h[x] + nadh[x] <=> 3hddcoa[x] + nad[x],0.0,-12.634776892196,-0.0,0.0,-4644.989094885774,4644.989094885774,-0.330611825229921,-0.0,0.0,-4739.142817896245,4739.142817896245,-0.33061182537111794,-0.0,0.0,-10274.835334485047,10274.835334485047,,
HISTRS,Histidyl tRNA synthetase,atp[c] + his_L[c] + trnahis[c] --> amp[c] + histrna[c] + ppi[c],0.0,0.0,-0.0,0.0,0.0,476.951010939186,0.0,-0.0,0.0,0.0,465.55738512499295,0.0,-0.0,0.0,0.0,836.7115607748899,,
HGNTOR,Homogentisateoxygen 1 2 oxidoreductase decyclizing ,hgentis[c] + o2[c] --> 4mlacac[c] + h[c],0.0,0.0,27.733867668268,0.0,0.0,inf,0.0,0.8698450161680887,0.0,0.0,inf,0.0,0.8698450163141522,0.0,0.0,inf,,
HEX4,hexokinase D mannoseATP ,atp[c] + man[c] --> adp[c] + h[c] + man6p[c],0.0,0.0,-0.0,0.0,0.0,202.35803491241438,0.0,-0.0,0.0,0.0,231.84268173561355,0.0,-0.0,0.0,0.0,401.03103141239666,,
HEX1,hexokinase D glucoseATP ,atp[c] + glc_D[c] --> adp[c] + g6p[c] + h[c],0.0,0.0,230.240115290848,0.0,0.0,1937.5907092603945,0.0,6.77754241753903,0.0,0.0,1887.8618369899962,0.0,6.777542418783103,0.0,0.0,3377.848425475962,,
HETZK,hydroxyethylthiazole kinase,4mhetz[c] + atp[c] --> 4mpetz[c] + adp[c] + h[c],0.0,0.0,115.120057645424,0.0,0.0,123.92892482482097,0.0,3.3887712087672375,0.0,0.0,120.8173975007328,0.0,3.388771209393951,0.0,0.0,238.9860109239748,,
HDCEAt,hexadecenoate n C161 transport in via uniport,hdcea[e] --> hdcea[c],0.0,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,,
HDCAt,Hexadecanoate n C160 transport in via uniport,hdca[e] --> hdca[c],0.0,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,,
HCYSt2p,Homocysteine peroxisomal transport via proton symport,h[c] + hcys_L[c] <=> h[x] + hcys_L[x],0.0,-33.118225678888,-0.0,0.0,-inf,inf,-0.8745216022563422,-0.0,0.0,-inf,inf,-0.8745216024228519,-0.0,0.0,-inf,inf,,
HCYSMT,homocysteine S methyltransferase,amet[c] + hcys_L[c] --> ahcys[c] + h[c] + met_L[c],0.0,0.0,115.120057645423,0.0,0.0,37.39274063990372,0.0,3.3887712086533743,0.0,0.0,41.66448193509577,0.0,3.388771209374751,0.0,0.0,96.91438524387931,,
HCO3En,HCO3 equilibrium reaction nuclear,co2[n] + h2o[n] <=> h[n] + hco3[n],0.0,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,,
HCO3Em,HCO3 equilibration reaction,co2[m] + h2o[m] <=> h[m] + hco3[m],0.0,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,,
HBZOPT6m,Hydroxybenzoate octaprenyltransferase mitochondrial,4hbz[m] + octdp_5[m] --> 3ophb_5[m] + ppi[m],0.0,0.0,-0.0,0.0,0.0,800.8696119513603,0.0,-0.0,0.0,0.0,842.6017464155198,0.0,-0.0,0.0,0.0,1476.7286031112612,,
HBZOPT6,Hydroxybenzoate octaprenyltransferase,4hbz[c] + octdp_5[c] --> 3ophb_5[c] + ppi[c],0.0,0.0,-0.0,0.0,0.0,99.78988397323879,0.0,-0.0,0.0,0.0,80.5449316671552,0.0,-0.0,0.0,0.0,182.36577868471915,,
HACD8p,3 hydroxyacyl CoA dehydrogenase 3 oxooctadecanoyl CoA peroxisomal,3ohodcoa[x] + h[x] + nadh[x] <=> 3hodcoa[x] + nad[x],0.0,-9.632712134753,-0.0,0.0,-4644.989094885774,4644.989094885774,-0.2510200895293735,-0.0,0.0,-4739.142817896245,4739.142817896245,-0.25102008963202654,-0.0,0.0,-10274.835334485047,10274.835334485047,,
HACD7p,3 hydroxyacyl CoA dehydrogenase 3 oxohexadecanoyl CoA peroxisomal,3ohdcoa[x] + h[x] + nadh[x] <=> 3hhdcoa[x] + nad[x],0.0,-10.931377897351,-0.0,0.0,-4644.989094885774,4644.989094885774,-0.28537020704343996,-0.0,0.0,-4739.142817896245,4739.142817896245,-0.2853702071599123,-0.0,0.0,-10274.835334485047,10274.835334485047,,
HISTRSm,histidyl tRNA synthetase mitochondrial,atp[m] + his_L[m] + trnahis[m] --> amp[m] + histrna[m] + ppi[m],0.0,0.0,-0.0,0.0,0.0,476.951010939186,0.0,-0.0,0.0,0.0,465.55738512499295,0.0,-0.0,0.0,0.0,836.7115607748899,,
HISt2m,histidine mitochondrial transport via proton symport,h[m] + his_L[m] <=> h[c] + his_L[c],0.0,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,,
HISt2r,L histidine reversible transport via proton symport,h[e] + his_L[e] <=> h[c] + his_L[c],0.0,-20.904852868669,-0.0,0.0,-3892.1242924769936,3892.1242924769936,-0.8663551126016931,-0.0,0.0,-3852.716564560515,3852.716564560515,-0.8663551127382672,-0.0,0.0,-9661.478432175441,9661.478432175441,,
HPROxm,L hydroxyproline dehydrogenase NAD mitochondrial,4hpro_LT[m] + nad[m] --> 1p3h5c[m] + 2.0 h[m] + nadh[m],0.0,0.0,-0.0,0.0,0.0,897.4713207177865,0.0,-0.0,0.0,0.0,908.3145065182226,0.0,-0.0,0.0,0.0,2138.716379736792,,
ICL,Isocitrate lyase,icit[c] --> glx[c] + succ[c],0.0,0.0,110.284619409578,0.0,0.0,5010.718336467292,0.0,3.09528264488848,0.0,0.0,5204.556201355564,0.0,3.095282645879015,0.0,0.0,9980.358022332723,,
ICDHyp,Isocitrate dehydrogenase NADP ,icit[x] + nadp[x] --> akg[x] + co2[x] + nadph[x],0.0,0.0,15.966316987072,0.0,0.0,3976.4742993772397,0.0,0.4192294278668499,0.0,0.0,3794.0118855206274,0.0,0.419229427991252,0.0,0.0,6875.3635381078975,,
HYPOE,hypothetical enyme,h2o[c] + pyam5p[c] --> pi[c] + pydam[c],0.0,0.0,345.360172936701,0.0,0.0,inf,0.0,10.16631362570507,0.0,0.0,inf,0.0,10.16631362872426,0.0,0.0,inf,,
HXPRT,hypoxanthine phosphoribosyltransferase Hypoxanthine ,hxan[c] + prpp[c] --> imp[c] + ppi[c],0.0,0.0,172.68008646835,0.0,0.0,1558.0612235693861,0.0,-0.0,0.0,0.0,1496.6573119081638,0.0,-0.0,0.0,0.0,2526.113398171331,,
HXANt2r,hypoxanthine reversible transport via proton symport,h[e] + hxan[e] <=> h[c] + hxan[c],0.0,-41.260273306755,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,-1.0420901639126807,-inf,inf,,
HPROym,L hydroxyproline dehydrogenase NADP mitochondrial,4hpro_LT[m] + nadp[m] --> 1p3h5c[m] + 2.0 h[m] + nadph[m],0.0,0.0,-0.0,0.0,0.0,897.4713207177865,0.0,-0.0,0.0,0.0,908.3145065182226,0.0,-0.0,0.0,0.0,2138.716379736792,,
HPROb,L hydroxyproline reductase NADP ,1p3h5c[c] + 2.0 h[c] + nadph[c] --> 4hpro_LT[c] + nadp[c],0.0,0.0,-0.0,0.0,0.0,1152.9352455036815,0.0,-0.0,0.0,0.0,1265.870642387495,0.0,-0.0,0.0,0.0,2344.1818237215753,,
HKYNH,3 Hydroxy L kynurenine hydrolase,h2o[c] + hLkynr[c] --> 3hanthrn[c] + ala_L[c],0.0,0.0,-0.0,0.0,0.0,290.76157886132194,0.0,-0.0,0.0,0.0,249.93889105534987,0.0,-0.0,0.0,0.0,594.9466427471481,,
HPROa,L hydroxyproline reductase NAD ,1p3h5c[c] + 2.0 h[c] + nadh[c] --> 4hpro_LT[c] + nad[c],0.0,0.0,-0.0,0.0,0.0,268.5354431338274,0.0,-0.0,0.0,0.0,280.3712430678507,0.0,-0.0,0.0,0.0,429.51482922600997,,
HPPKm,2 amino 4 hydroxy 6 hydroxymethyldihydropteridine diphosphokinase mitochondrial,2ahhmp[m] + atp[m] --> 2ahhmd[m] + amp[m] + h[m],0.0,0.0,-0.0,0.0,0.0,268.5354431338274,0.0,-0.0,0.0,0.0,280.3712430678507,0.0,-0.0,0.0,0.0,429.51482922600997,,
HMPK1,hydroxymethylpyrimidine kinase ATP ,4ahmmp[c] + atp[c] --> 4ampm[c] + adp[c] + h[c],0.0,0.0,115.120057645612,0.0,0.0,75.33202560097533,0.0,3.388771208826447,0.0,0.0,64.36874455640948,0.0,3.388771209393951,0.0,0.0,114.80359972438033,,
HMGCOAtm,Hydroxymethylglutaryl CoA reversible mitochondrial transport,hmgcoa[c] <=> hmgcoa[m],0.0,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,,
HMGCOASm,Hydroxymethylglutaryl CoA synthase mitochondrial,coa[m] + h[m] + hmgcoa[m] <=> aacoa[m] + accoa[m] + h2o[m],0.0,0.0,-0.0,0.0,-1444.061187245782,1444.061187245782,0.0,-0.0,0.0,-1389.1840687599156,1389.1840687599156,0.0,-0.0,0.0,-2314.829617438035,2314.829617438035,,
HMBS,hydroxymethylbilane synthase,h2o[c] + 4.0 ppbng[c] --> hmbil[c] + 4.0 nh4[c],0.0,0.0,-0.0,0.0,0.0,335.1683049562137,0.0,-0.0,0.0,0.0,258.14698599878466,0.0,-0.0,0.0,0.0,557.3445559992988,,
HACD6p,3 Hydroxyacyl CoA dehydrogenase 3 oxotetradecanoyl CoA peroxisomal,3otdcoa[x] + h[x] + nadh[x] <=> 3htdcoa[x] + nad[x],0.0,-12.634776892196,-0.0,0.0,-4644.989094885774,4644.989094885774,-0.3306118252344755,-0.0,0.0,-4739.142817896245,4739.142817896245,-0.33061182537111794,-0.0,0.0,-10274.835334485047,10274.835334485047,,
HACD4p,3 hydroxyacyl CoA dehydrogenase 3 oxodecanoyl CoA peroxisomal,3odcoa[x] + h[x] + nadh[x] <=> 3hdcoa[x] + nad[x],0.0,-12.634776892196,-0.0,0.0,-4644.989094885774,4644.989094885774,-0.3306118252344755,-0.0,0.0,-4739.142817896245,4739.142817896245,-0.33061182537111794,-0.0,0.0,-10274.835334485047,10274.835334485047,,
GLCtv,glucose transport vacuolar,glc_D[c] <=> glc_D[v],0.0,-1.232063719398,-0.0,0.0,-inf,inf,-0.35208076240923913,-0.0,0.0,-inf,inf,-0.35185735397038403,-0.0,0.0,-inf,inf,,
HACD10p,3 hydroxyacyl CoA dehydrogenase 3 oxohexacosyl CoA peroxisomal,3hxccoa[x] + nad[x] <=> 3ohxccoa[x] + h[x] + nadh[x],0.0,0.0,-0.0,0.0,-4644.989094885774,4644.989094885774,0.0,-0.0,0.0,-4739.142817896245,4739.142817896245,0.0,-0.0,0.0,-10274.835334485047,10274.835334485047,,
GLYOXm,hydroxyacylglutathione hydrolase mitochondrial,h2o[m] + lgt_S[m] --> gthrd[m] + h[m] + lac_D[m],0.0,0.0,-0.0,0.0,0.0,314.85507435280675,0.0,-0.0,0.0,0.0,365.38022637090904,0.0,-0.0,0.0,0.0,693.4241632368963,,
GLYOX,hydroxyacylglutathione hydrolase,h2o[c] + lgt_S[c] --> gthrd[c] + h[c] + lac_D[c],0.0,0.0,-0.0,0.0,0.0,314.85507435280675,0.0,-0.0,0.0,0.0,365.38022637090904,0.0,-0.0,0.0,0.0,693.4241632368963,,
GLYGS,glycogen starch synthase,h2o[c] + udpg[c] --> 14glun[c] + h[c] + udp[c],0.0,0.0,345.360172936712,0.0,0.0,1889.5403543577168,0.0,10.16631362633815,0.0,0.0,2135.6407030602318,0.0,10.166313629041063,0.0,0.0,3940.7507956827953,,
GLXtp,glyoxylate transport peroxisomal,glx[c] <=> glx[x],0.0,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,,
GLUt2r,L glutamate transport via proton symport reversible,glu_L[e] + h[e] <=> glu_L[c] + h[c],0.0,-27.556970900261,-0.0,0.0,-6563.13193538461,6563.13193538461,-0.8652181809664025,-0.0,0.0,-6334.249268570401,6334.249268570401,-0.8652181811921245,-0.0,0.0,-14961.896369223306,14961.896369223306,,
GLUt2n,glutamate nuclear transport via proton symport,glu_L[c] + h[c] <=> glu_L[n] + h[n],0.0,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,,
GLUTRSm,glutamyl tRNA synthetase mitochondrial,atp[m] + glu_L[m] + trnaglu[m] --> amp[m] + glutrna[m] + ppi[m],0.0,0.0,-0.0,0.0,0.0,203.7243957153341,0.0,-0.0,0.0,0.0,196.94627808720963,0.0,-0.0,0.0,0.0,375.2392998555578,,
GLUTRS,Glutamyl tRNA synthetase,atp[c] + glu_L[c] + trnaglu[c] --> amp[c] + glutrna[c] + ppi[c],0.0,0.0,-0.0,0.0,0.0,203.7243957153341,0.0,-0.0,0.0,0.0,196.94627808720963,0.0,-0.0,0.0,0.0,375.2392998555578,,
GLUN,glutaminase,gln_L[c] + h2o[c] --> glu_L[c] + nh4[c],0.0,0.0,345.360172936702,0.0,0.0,inf,0.0,10.166313625422688,0.0,0.0,inf,0.0,10.166313628873061,0.0,0.0,inf,,
GLUDxi,glutamate dehydrogenase NAD ,glu_L[c] + h2o[c] + nad[c] --> akg[c] + h[c] + nadh[c] + nh4[c],0.0,0.0,439.001910242987,0.0,0.0,757.1916116180258,0.0,10.166313625422688,0.0,0.0,790.329141775751,0.0,10.166313628873061,0.0,0.0,1644.6788011951883,,
GLUDC,Glutamate Decarboxylase,glu_L[c] + h[c] --> 4abut[c] + co2[c],0.0,0.0,76.942757727654,0.0,0.0,491.25225400974597,0.0,1.9092817475252246,0.0,0.0,422.88489153017713,0.0,1.9092817481263538,0.0,0.0,899.0632889156653,,
GLUCYS,gamma glutamylcysteine synthetase,atp[c] + cys_L[c] + glu_L[c] --> adp[c] + glucys[c] + h[c] + pi[c],0.0,0.0,-0.0,0.0,0.0,470.1647522846846,0.0,-0.0,0.0,0.0,424.4689098525944,0.0,-0.0,0.0,0.0,834.9747438350355,,
GLNt2r,L glutamine reversible transport via proton symport,gln_L[e] + h[e] <=> gln_L[c] + h[c],0.0,-26.489388492451,-0.0,0.0,-6054.299172377297,6054.299172377297,-0.7973579314039149,-0.0,0.0,-5893.940175493633,5893.940175493633,-0.7973579316749068,-0.0,0.0,-14189.099671835062,14189.099671835062,,
GLNt2n,glutamine nuclear transport via proton symport,gln_L[c] + h[c] <=> gln_L[n] + h[n],0.0,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,,
GLNTRS,Glutaminyl tRNA synthetase,atp[c] + gln_L[c] + trnagln[c] --> amp[c] + glntrna[c] + ppi[c],0.0,0.0,-0.0,0.0,0.0,479.18273358395487,0.0,-0.0,0.0,0.0,478.2775322595556,0.0,-0.0,0.0,0.0,839.9246721136207,,
GLYTRS,Glycyl tRNA synthetase,atp[c] + gly[c] + trnagly[c] --> amp[c] + glytrna[c] + ppi[c],0.0,0.0,-0.0,0.0,0.0,755.8707961752035,0.0,-0.0,0.0,0.0,739.9285587897481,0.0,-0.0,0.0,0.0,1287.3287158201317,,
GLYt2m,glycine mitochondrial transport via proton symport,gly[m] + h[m] --> gly[c] + h[c],0.0,0.0,831.854594160461,0.0,0.0,inf,0.0,914.3686493138939,0.0,0.0,inf,0.0,937.3548424292053,0.0,0.0,inf,,
GLYt2r,glycine reversible transport via proton symport,gly[e] + h[e] <=> gly[c] + h[c],0.0,-55.815805507312,-0.0,0.0,-6169.483388063431,6169.483388063431,-1.1141165617892967,-0.0,0.0,-6022.533662940779,6022.533662940779,-1.1141165620854425,-0.0,0.0,-14521.70011581719,14521.70011581719,,
GTMLT,g glutamyltransferase,ala_L[c] + gthrd[c] --> cgly[c] + gluala[c],0.0,0.0,-0.0,0.0,0.0,119.55657025547777,0.0,-0.0,0.0,0.0,111.69729200802749,0.0,-0.0,0.0,0.0,230.99665300064424,,
H2Otv,H2O transport vacuolar,h2o[c] <=> h2o[v],0.0,0.0,0.616031859696,0.0,-inf,inf,0.0,0.17604038120461957,0.0,-inf,inf,0.0,0.17592867698519202,0.0,-inf,inf,,
H2Otp,H2O transport peroxisomal,h2o[c] <=> h2o[x],0.0,0.0,124.571010272889,0.0,-inf,inf,0.0,3.264100695884232,0.0,-inf,inf,0.0,3.2641006968136486,0.0,-inf,inf,,
GUAtm,guanine mitochondrial transport via diffusion,gua[c] <=> gua[m],0.0,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,,
GUAt2r,guanine reversible transport via proton symport,gua[e] + h[e] <=> gua[c] + h[c],0.0,-37.520784664272,-0.0,0.0,-496.717697221425,496.717697221425,0.0,-0.0,0.0,-496.99774879721383,496.99774879721383,0.0,-0.0,-2.0156009371622154,-1132.2309630911277,1132.2309630911277,,
GUAPRT,guanine phosphoribosyltransferase,gua[c] + prpp[c] --> gmp[c] + ppi[c],0.0,0.0,172.680086468135,0.0,0.0,1558.0612235693861,0.0,-0.0,0.0,0.0,1496.6573119081638,0.0,-0.0,0.0,0.0,2526.113398171331,,
GTPCII,GTP cyclohydrolase II,gtp[c] + 3.0 h2o[c] --> 25dhpp[c] + for[c] + 2.0 h[c] + ppi[c],0.0,0.0,-0.0,0.0,0.0,368.5075085474555,0.0,-0.0,0.0,0.0,393.12454729082305,0.0,-0.0,0.0,0.0,753.8653927438319,,
GTHS,glutathione synthetase,atp[c] + glucys[c] + gly[c] --> adp[c] + gthrd[c] + h[c] + pi[c],0.0,0.0,-0.0,0.0,0.0,301.23701168370667,0.0,-0.0,0.0,0.0,280.94724973054787,0.0,-0.0,0.0,0.0,485.0061304543602,,
GNNUC,gnnuc,gsn[c] + h2o[c] --> gua[c] + rib_D[c],0.0,0.0,345.360172936261,0.0,0.0,135.81626381022275,0.0,10.166313625741505,0.0,0.0,104.92921372133566,0.0,10.166313629924275,0.0,0.0,258.0041564153812,,
GTHP,glutathione peridoxase,2.0 gthrd[c] + h2o2[c] <=> gthox[c] + 2.0 h2o[c],0.0,0.0,125.623241383974,0.0,-9382.116453248434,9382.116453248434,0.0,3.128096500226754,0.0,-8272.79969187775,8272.79969187775,0.0,3.1280965011248796,0.0,-16170.286755127052,16170.286755127052,,
GTHOXti,oxidized glutathione irreversible uniport,gthox[e] --> gthox[c],0.0,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,,
GTHO,glutathione oxidoreductase,gthox[c] + h[c] + nadph[c] --> 2.0 gthrd[c] + nadp[c],0.0,0.0,125.623241383974,0.0,0.0,881.2571725231388,0.0,3.128096500226754,0.0,0.0,955.979057856414,0.0,3.1280965011200794,0.0,0.0,1528.2252253779463,,
GSNt2m,guanosine mitochondrial transport via proton symport,gsn[c] + h[c] <=> gsn[m] + h[m],0.0,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,0.0,-0.0,0.0,-inf,inf,,
GSNt2,guanosine transport in via proton symport,gsn[e] + h[e] --> gsn[c] + h[c],0.0,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,0.0,-0.0,0.0,0.0,inf,,
13BGHe,Exo 1 3 beta glucan glucohydrase,13BDglcn[e] + h2o[e] --> glc_D[e],0.0,0.0,-0.0,0.0,0.0,156.85822017518683,0.0,-0.0,0.0,0.0,99.64915264661155,0.0,-0.0,0.0,0.0,204.68387636184906,,
FAO181p_even,Fatty acid oxidation,8.0 coa[x] + 8.0 h2o[x] + 8.0 nad[x] + nadph[x] + 8.0 o2[x] + odecoa[x] --> 9.0 accoa[x] + 8.0 h2o2[x] + 7.0 h[x] + 8.0 nadh[x] + nadp[x],0.0,0.0,8.821394068328,0.0,0.0,inf,0.0,0.22845648598456403,0.0,0.0,inf,0.0,0.22845648605692292,0.0,0.0,inf,,
FAO161p_even,Fatty acid oxidation,7.0 coa[x] + 7.0 h2o[x] + hdcoa[x] + 7.0 nad[x] + nadph[x] + 7.0 o2[x] --> 8.0 accoa[x] + 7.0 h2o2[x] + 6.0 h[x] + 7.0 nadh[x] + nadp[x],0.0,0.0,9.89315222616,0.0,0.0,inf,0.0,0.25656311990416786,0.0,0.0,inf,0.0,0.2565631199917292,0.0,0.0,inf,,
EX_alltn(e),Allantoin exchange,alltn[e] --> ,0.0,0.0,-0.0,0.0,-0.0,4554.5360097324865,0.0,-0.0,0.0,-0.0,4800.055522476471,0.0,-0.0,0.0,-0.0,8684.08469927234,,
EX_melib(e),Melibiose exchange,melib[e] --> ,0.0,0.0,-0.0,0.0,-0.0,4554.5360097324865,0.0,-0.0,0.0,-0.0,4800.055522476471,0.0,-0.0,0.0,-0.0,8684.08469927234,,
EX_malt(e),Maltose exchange,malt[e] --> ,0.0,0.0,-0.0,0.0,-0.0,4554.5360097324865,0.0,-0.0,0.0,-0.0,4800.055522476471,0.0,-0.0,0.0,-0.0,8684.08469927234,,
EX_mal_L(e),L Malate exchange,mal_L[e] --> ,0.0,0.0,-0.0,0.0,-0.0,4554.5360097324865,0.0,-0.0,0.0,-0.0,4800.055522476471,0.0,-0.0,0.0,-0.0,8684.08469927234,,
EX_lys_L(e),L Lysine exchange,lys_L[e] --> ,0.0,0.0,12.951337539194,0.0,-0.0,4554.5360097324865,0.0,0.2577829128643822,0.0,-0.0,4800.055522476471,0.0,0.25778291292833366,0.0,-0.0,8684.08469927234,,
EX_leu_L(e),L Leucine exchange,leu_L[e] --> ,0.0,0.0,13.52921874173,0.0,-0.0,4554.5360097324865,0.0,0.2724640167813461,0.0,-0.0,4800.055522476471,0.0,0.2724640168477791,0.0,-0.0,8684.08469927234,,
EX_lac_L(e),L Lactate exchange,lac_L[e] --> ,0.0,0.0,-0.0,0.0,-0.0,4554.5360097324865,0.0,-0.0,0.0,-0.0,4800.055522476471,0.0,-0.0,0.0,-0.0,8684.08469927234,,
EX_k(e),K exchange,k[e] --> ,0.0,0.0,-0.0,0.0,-0.0,4554.5360097324865,0.0,-0.0,0.0,-0.0,4800.055522476471,0.0,-0.0,0.0,-0.0,8684.08469927234,,
EX_ins(e),Inosine exchange,ins[e] --> ,0.0,0.0,-0.0,0.0,-0.0,4554.5360097324865,0.0,-0.0,0.0,-0.0,4800.055522476471,0.0,-0.0,0.0,-0.0,8684.08469927234,,
EX_inost(e),myo Inositol exchange,inost[e] --> ,0.0,0.0,-0.0,0.0,-0.0,4554.5360097324865,0.0,-0.0,0.0,-0.0,4800.055522476471,0.0,-0.0,0.0,-0.0,8684.08469927234,,
EX_ile_L(e),L Isoleucine exchange,ile_L[e] --> ,0.0,0.0,13.772608948756,0.0,-0.0,4554.5360097324865,0.0,0.2823976007268077,0.0,-0.0,4800.055522476471,0.0,0.2823976007916294,0.0,-0.0,8684.08469927234,,
EX_hxan(e),Hypoxanthine exchange,hxan[e] --> ,0.0,0.0,41.260273306761,0.0,-0.0,4554.5360097324865,0.0,-0.0,0.0,-0.0,4800.055522476471,0.0,-0.0,1.0420901639126807,-0.0,8684.08469927234,,
EX_his_L(e),L Histidine exchange,his_L[e] --> ,0.0,0.0,20.904852868685,0.0,-0.0,4554.5360097324865,0.0,0.8663551125652569,0.0,-0.0,4800.055522476471,0.0,0.8663551127862678,0.0,-0.0,8684.08469927234,,
EX_hdcea(e),hexadecenoate n C161 exchange,hdcea[e] --> ,0.0,0.0,-0.0,0.0,-0.0,4554.5360097324865,0.0,-0.0,0.0,-0.0,4800.055522476471,0.0,-0.0,0.0,-0.0,8684.08469927234,,
EX_hca(e),Hexadecanoate n C60 exchange YL,hca[e] --> ,0.0,0.0,-0.0,0.0,-0.0,4554.5360097324865,0.0,-0.0,0.0,-0.0,4800.055522476471,0.0,-0.0,0.0,-0.0,8684.08469927234,,
EX_hdca(e),Hexadecanoate n C160 exchange,hdca[e] --> ,0.0,0.0,-0.0,0.0,-0.0,4554.5360097324865,0.0,-0.0,0.0,-0.0,4800.055522476471,0.0,-0.0,0.0,-0.0,8684.08469927234,,
EX_gua(e),Guanine exchange,gua[e] --> ,0.0,0.0,37.520784664269,0.0,-0.0,4554.5360097324865,0.0,-0.0,0.0,-0.0,4800.055522476471,0.0,-0.0,2.0156009371622154,-0.0,8684.08469927234,,
