reaction_id,reaction_name,full_reaction,Glycerol Biomass-Constrained GSM flux,Glycerol Biomass-Constrained GSM LB,Glycerol Biomass-Constrained GSM UB
FRUt2,D fructose transport in via proton symport,fru[e] + h[e] --> fru[c] + h[c],0.0,0.0,-0.0
FTHFCL,5 formethyltetrahydrofolate cyclo ligase,5fthf[c] + atp[c] --> adp[c] + methf[c] + pi[c],0.0,0.0,-0.0
FTHFCLm,5 formethyltetrahydrofolate cyclo ligase mitochondrial,5fthf[m] + atp[m] --> adp[m] + methf[m] + pi[m],0.0,0.0,207.698515328916
AHSERL2,O acetylhomoserine thiol lyase,achms[c] + h2s[c] --> ac[c] + h[c] + hcys_L[c],0.224622466036,0.0,4.312813169506
FTHFLm,formate tetrahydrofolate ligase mitochondrial,atp[m] + for[m] + thf[m] --> 10fthf[m] + adp[m] + pi[m],0.0,0.0,-0.0
HSERTA,homoserine O trans acetylase,accoa[c] + hom_L[c] <=> achms[c] + coa[c],0.224622466036,0.0,4.312813169507
FUMAC,fumarylacetoacetase,4fumacac[c] + h2o[c] --> acac[c] + fum[c] + h[c],0.0,0.0,14.715368795755
FUMm,fumarase mitochondrial,fum[m] + h2o[m] <=> mal_L[m],0.0,0.0,59.601024884289
FUMt2r,fumarate reversible transport via symport,fum[e] + h[e] <=> fum[c] + h[c],0.0,-27.998974985947,-0.0
G12MT1g,Glycolipid 1 2 alpha D mannosyltransferase Golgi apparatus,gdpmann[g] + m2macchitppdol[g] --> gdp[g] + h[g] + m3macchitppdol[g],0.0,0.0,-0.0
G12MT2g,Glycolipid 1 2 alpha D mannosyltransferase Golgi apparatus,gdpmann[g] + m3macchitppdol[g] --> gdp[g] + h[g] + m4macchitppdol[g],0.0,0.0,-0.0
G13MTg,Glycolipid 1 3 alpha D mannosyltransferase Golgi apparatus,gdpmann[g] + macchitppdol[g] --> gdp[g] + h[g] + m1macchitppdol[g],0.0,0.0,-0.0
G16MTg,Glycolipid 1 6 alpha D mannosyltransferase Golgi apparatus,gdpmann[g] + m1macchitppdol[g] --> gdp[g] + h[g] + m2macchitppdol[g],0.0,0.0,-0.0
G3PD1irm,glycerol 3 phosphate dehydrogenase NAD mitochondrial,dhap[m] + h[m] + nadh[m] --> glyc3p[m] + nad[m],0.0,0.0,40.049093068961
G3PDm,glycerol 3 phosphate dehydrogenase FAD mitochondrial,glyc3p[m] + nad[m] --> dhap[m] + nadh[m],99.45214024431,0.0,139.63493802693
RNDR1,ribonucleoside diphosphate reductase ADP ,adp[c] + trdrd[c] --> dadp[c] + h2o[c] + trdox[c],0.003166897047,0.0,5.522872823889
G5SADrm,L glutamate 5 semialdehyde dehydratase reversible mitochondrial,glu5sa[m] <=> 1pyr5c[m] + h2o[m] + h[m],0.0,-100.111797807134,-0.0
G5SD,glutamate 5 semialdehyde dehydrogenase,glu5p[c] + h[c] + nadph[c] --> glu5sa[c] + nadp[c] + pi[c],0.0,0.0,67.269365415128
RNTR4,ribonucleoside triphosphate reductase UTP ,trdrd[c] + utp[c] --> dutp[c] + h2o[c] + trdox[c],0.0,0.0,5.494285904443
G6PDA,glucosamine 6 phosphate deaminase,gam6p[c] + h2o[c] --> f6p[c] + nh4[c],0.0,0.0,155.773886494249
G6PDH2,glucose 6 phosphate dehydrogenase,g6p[c] + nadp[c] --> 6pgl[c] + h[c] + nadph[c],25.829234856605,0.0,93.771317949108
UMPK,UMP kinase,atp[c] + ump[c] <=> adp[c] + udp[c],0.193144700059,0.086988194102,7.031431813669
ATPS3m,ATP synthase mitochondrial,adp[m] + 3.0 h[c] + pi[m] --> atp[m] + h2o[m] + 2.0 h[m],319.855152502773,228.511598158375,470.380863500634
G6PI2,Glucose 6 phosphate isomerase,g6p_B[c] <=> f6p_B[c],0.0,0.0,-0.0
CYOOm,cytochrome c oxidase mitochondrial,4.0 focytc[m] + 6.0 h[m] + o2[m] --> 4.0 ficytc[m] + 2.0 h2o[m] + 6.0 h[c],132.513306132964,92.796256769253,173.3882932306
GALIGH,1 alpha D Galactosyl myo inositol galactohydrolase,1Dgali[c] + h2o[c] <=> gal[c] + inost[c],0.0,0.0,-0.0
GALK,galactokinase,atp[c] + gal[c] --> adp[c] + gal1p[c] + h[c],0.0,0.0,-0.0
GALS3,a galactosidase melibiose ,h2o[c] + melib[c] --> gal[c] + glc_D[c],0.0,0.0,-0.0
GALT,galactose 1 phosphate uridylyltransferase,gal1p[c] + h[c] + utp[c] --> ppi[c] + udpgal[c],0.0,0.0,-0.0
GALU,UTP glucose 1 phosphate uridylyltransferase,g1p[c] + h[c] + utp[c] <=> ppi[c] + udpg[c],3.572888342093,2.700927940254,158.474814436528
GALt2,D galactose transport in via proton symport,gal[e] + h[e] --> gal[c] + h[c],0.0,0.0,-0.0
GAM6Pt,D glucosamine 6 phosphate reversible uniport,gam6p[e] <=> gam6p[c],0.0,-9.134003682393,-0.0
CYOR_u6m,ubiquinol 6 cytochrome c reductase,2.0 ficytc[m] + 1.5 h[m] + q6h2[m] --> 2.0 focytc[m] + 1.5 h[c] + q6[m],265.026612265928,185.592513537482,346.776586462371
GARFTi,phosphoribosylglycinamide formyltransferase irreversible,10fthf[c] + gar[c] --> fgam[c] + h[c] + thf[c],17.403794992349,3.874109209273,29.285387496471
FUM,fumarase,fum[c] + h2o[c] <=> mal_L[c],18.464314638442,-15.403476490856,117.679007522301
GAT2_SC,glycerol 3 phosphate acyltransferase glycerone phosphate yeast specific,0.02 dcacoa[c] + 0.06 ddcacoa[c] + dhap[c] + 0.17 hdcoa[c] + 0.09 ocdycacoa[c] + 0.24 odecoa[c] + 0.27 pmtcoa[c] + 0.05 stcoa[c] + 0.1 tdcoa[c] --> 0.01 1agly3p_SC[c] + coa[c],0.0,0.0,19.476906889008
GBEZ,1 4 alpha glucan branching enzyme,14glun[c] --> glycogen[c] + h2o[c],0.0,0.0,155.773886496212
GCALDt,Glycoaldehydye reversible transport,gcald[e] <=> gcald[c],0.0,0.0,-0.0
GCALDtm,glycoaldehyde mitochondrial transport,gcald[c] <=> gcald[m],0.0,0.0,-0.0
MDH,malate dehydrogenase,mal_L[c] + nad[c] <=> h[c] + nadh[c] + oaa[c],10.513081350735,-328.836646511414,354.368292071604
MDHm,malate dehydrogenase mitochondrial,mal_L[m] + nad[m] <=> h[m] + nadh[m] + oaa[m],0.0,-362.343463072366,345.484587553447
GCC2cm,glycine cleavage complex lipoamide mitochondrial,dhlam[m] + nad[m] --> h[m] + lpam[m] + nadh[m],0.0,0.0,62.942326767806
GCCam,glycine cleavage complex lipoylprotein mitochondrial,gly[m] + h[m] + lpro[m] <=> alpro[m] + co2[m],0.0,0.0,46.984978226806
GCCbim,glycine cleavage complex lipoylprotein irreversible mitochondrial,alpro[m] + thf[m] --> dhlpro[m] + mlthf[m] + nh4[m],0.0,0.0,46.984978226731
GCCcm,glycine cleavage complex lipoylprotein mitochondrial,dhlpro[m] + nad[m] <=> h[m] + lpro[m] + nadh[m],0.0,0.0,46.984978226731
GDPt3g,GDP Golgi transport via proton anitport,gdp[g] + h[c] <=> gdp[c] + h[g],0.0,0.0,-0.0
GDPtn,GDP nuclear transport,gdp[c] <=> gdp[n],0.0,0.0,-0.0
GF6PTA,glutamine fructose 6 phosphate transaminase,f6p[c] + gln_L[c] --> gam6p[c] + glu_L[c],3.264957057606,2.468147027358,158.242033523652
GGLGH,Galactosylglycerol galactohydrolase,ggl[c] + h2o[c] <=> gal[c] + glyc[c],0.0,0.0,-0.0
GHMT2r,glycine hydroxymethyltransferase reversible,ser_L[c] + thf[c] <=> gly[c] + h2o[c] + mlthf[c],19.993438363064,-583.464863754347,52.1224718253
GHMT2rm,glycine hydroxymethyltransferase reversible mitochondrial,ser_L[m] + thf[m] <=> gly[m] + h2o[m] + mlthf[m],8.062634489798,0.0,604.839913455915
GK1,guanylate kinase GMPATP ,atp[c] + gmp[c] --> adp[c] + gdp[c],0.0,0.0,155.800079397182
GK2,guanylate kinase GMPdATP ,datp[c] + gmp[c] --> dadp[c] + gdp[c],0.034648947436,0.0,155.80007939758
GLCP,glycogen phosphorylase,glycogen[c] + pi[c] --> g1p[c],0.0,0.0,155.773886496691
NADH2_u6cm,NADH dehydrogenase cytosolicmitochondrial,h[c] + nadh[c] + q6[m] --> nad[c] + q6h2[m],142.15060883449,0.0,346.540316567287
PPA,inorganic diphosphatase,h2o[c] + ppi[c] --> h[c] + 2.0 pi[c],31.797107538105,20.044003432866,185.881541494033
GLCtv,glucose transport vacuolar,glc_D[c] <=> glc_D[v],0.0,-0.647770101311,-0.0
G6PDH2er,glucose 6 phosphate dehydrogenase endoplasmic reticulum,g6p[r] + nadp[r] --> 6pgl[r] + h[r] + nadph[r],0.408862120087,0.309079662761,1.903683674699
GLNTRS,Glutaminyl tRNA synthetase,atp[c] + gln_L[c] + trnagln[c] --> amp[c] + glntrna[c] + ppi[c],0.0,0.0,-0.0
GLNt2n,glutamine nuclear transport via proton symport,gln_L[c] + h[c] <=> gln_L[n] + h[n],0.0,0.0,-0.0
GLNt2r,L glutamine reversible transport via proton symport,gln_L[e] + h[e] <=> gln_L[c] + h[c],0.0,-12.802578931917,-0.0
GND,phosphogluconate dehydrogenase,6pgc[c] + nadp[c] --> co2[c] + nadph[c] + ru5p_D[c],26.238096976692,0.309079662761,94.080397612268
GLUCYS,gamma glutamylcysteine synthetase,atp[c] + cys_L[c] + glu_L[c] --> adp[c] + glucys[c] + h[c] + pi[c],0.0,0.0,-0.0
GLUDC,Glutamate Decarboxylase,glu_L[c] + h[c] --> 4abut[c] + co2[c],0.0,0.0,38.858592047254
GLUDxi,glutamate dehydrogenase NAD ,glu_L[c] + h2o[c] + nad[c] --> akg[c] + h[c] + nadh[c] + nh4[c],0.0,0.0,195.23932871114
PGL,6 phosphogluconolactonase,6pgl[c] + h2o[c] --> 6pgc[c] + h[c],26.238096976692,0.309079662761,94.080397612197
PGMT,phosphoglucomutase,g1p[c] <=> g6p[c],-3.572888342093,-80.587871188387,-2.700927940254
GLUN,glutaminase,gln_L[c] + h2o[c] --> glu_L[c] + nh4[c],0.0,0.0,155.773886496266
GLUPRT,glutamine phosphoribosyldiphosphate amidotransferase,gln_L[c] + h2o[c] + prpp[c] --> glu_L[c] + ppi[c] + pram[c],17.403794992349,3.874109209268,29.285387496477
GLUSx,glutamate synthase NADH2 ,akg[c] + gln_L[c] + h[c] + nadh[c] --> 2.0 glu_L[c] + nad[c],4.583560779255,0.0,175.542100157666
GLUTRS,Glutamyl tRNA synthetase,atp[c] + glu_L[c] + trnaglu[c] --> amp[c] + glutrna[c] + ppi[c],0.0,0.0,-0.0
GLUTRSm,glutamyl tRNA synthetase mitochondrial,atp[m] + glu_L[m] + trnaglu[m] --> amp[m] + glutrna[m] + ppi[m],0.0,0.0,-0.0
GLUt2m,L glutamate reversible transport via proton symport mitochondrial,glu_L[m] + h[m] <=> glu_L[c] + h[c],-1.275293465519,-40.087188671475,101.200621380446
GLUt2n,glutamate nuclear transport via proton symport,glu_L[c] + h[c] <=> glu_L[n] + h[n],0.0,0.0,-0.0
GLUt2r,L glutamate transport via proton symport reversible,glu_L[e] + h[e] <=> glu_L[c] + h[c],0.0,-13.581809998184,-0.0
GLXtp,glyoxylate transport peroxisomal,glx[c] <=> glx[x],0.0,0.0,-0.0
GLYC3Ptm,glycerol 3 phosphate shuttle,glyc3p[c] --> glyc3p[m],99.45214024431,0.0,139.63493802693
GLYCLm,glycine cleavage system mitochondrial,gly[m] + nad[m] + thf[m] --> co2[m] + mlthf[m] + nadh[m] + nh4[m],8.062634489798,0.0,46.984978226727
GLYCt,glycerol transport via channel,glyc[c] <=> glyc[e],-100.0,-100.0,-100.0
GLYGS,glycogen starch synthase,h2o[c] + udpg[c] --> 14glun[c] + h[c] + udp[c],0.0,0.0,155.773886496217
GLYK,glycerol kinase,atp[c] + glyc[c] --> adp[c] + glyc3p[c] + h[c],100.0,0.0,136.029881230238
GLYOX,hydroxyacylglutathione hydrolase,h2o[c] + lgt_S[c] --> gthrd[c] + h[c] + lac_D[c],0.0,0.0,-0.0
GLYOXm,hydroxyacylglutathione hydrolase mitochondrial,h2o[m] + lgt_S[m] --> gthrd[m] + h[m] + lac_D[m],0.0,0.0,-0.0
GLYTRS,Glycyl tRNA synthetase,atp[c] + gly[c] + trnagly[c] --> amp[c] + glytrna[c] + ppi[c],0.0,0.0,-0.0
GLYt2m,glycine mitochondrial transport via proton symport,gly[m] + h[m] --> gly[c] + h[c],0.0,0.0,598.689612185722
GLYt2r,glycine reversible transport via proton symport,gly[e] + h[e] <=> gly[c] + h[c],0.0,-27.40804555329,-0.0
GMPS2,GMP synthase,atp[c] + gln_L[c] + h2o[c] + xmp[c] --> amp[c] + glu_L[c] + gmp[c] + 2.0 h[c] + ppi[c],0.136969444762,0.103542166701,24.710499745137
RPE,ribulose 5 phosphate 3 epimerase,ru5p_D[c] <=> xu5p_D[c],16.689876778159,-21.628579774879,62.113850479104
GNNUC,gnnuc,gsn[c] + h2o[c] --> gua[c] + rib_D[c],0.0,0.0,155.773886496266
GRTT,geranyltranstransferase,grdp[c] + ipdp[c] --> frdp[c] + ppi[c],0.425706253672,0.321812999678,2.002194527047
GSNK,guanosine kinase,atp[c] + gsn[c] --> adp[c] + gmp[c] + h[c],0.0,0.0,155.773886496266
GSNt2,guanosine transport in via proton symport,gsn[e] + h[e] --> gsn[c] + h[c],0.0,0.0,-0.0
GSNt2m,guanosine mitochondrial transport via proton symport,gsn[c] + h[c] <=> gsn[m] + h[m],0.0,0.0,-0.0
GTHO,glutathione oxidoreductase,gthox[c] + h[c] + nadph[c] --> 2.0 gthrd[c] + nadp[c],0.0,0.0,56.645049635006
GTHOXti,oxidized glutathione irreversible uniport,gthox[e] --> gthox[c],0.0,0.0,-0.0
GTHP,glutathione peridoxase,2.0 gthrd[c] + h2o2[c] <=> gthox[c] + 2.0 h2o[c],0.0,0.0,56.645049635006
GTHS,glutathione synthetase,atp[c] + glucys[c] + gly[c] --> adp[c] + gthrd[c] + h[c] + pi[c],0.0,0.0,-0.0
GTMLT,g glutamyltransferase,ala_L[c] + gthrd[c] --> cgly[c] + gluala[c],0.0,0.0,-0.0
GTPCII,GTP cyclohydrolase II,gtp[c] + 3.0 h2o[c] --> 25dhpp[c] + for[c] + 2.0 h[c] + ppi[c],0.0,0.0,-0.0
GUAPRT,guanine phosphoribosyltransferase,gua[c] + prpp[c] --> gmp[c] + ppi[c],0.0,0.0,77.886943248133
GUAt2r,guanine reversible transport via proton symport,gua[e] + h[e] <=> gua[c] + h[c],0.0,-24.606957578437,-0.0
GUAtm,guanine mitochondrial transport via diffusion,gua[c] <=> gua[m],0.0,0.0,-0.0
RPI,ribose 5 phosphate isomerase,r5p[c] <=> ru5p_D[c],-9.548220198533,-34.465267954882,-0.709441149949
H2Oter,H2O endoplasmic reticulum transport,h2o[c] <=> h2o[r],-0.212853126836,-1.001097263523,-0.160906499839
H2Otm,H2O transport mitochondrial,h2o[c] <=> h2o[m],-587.325892197817,-1000.0,-401.310387814266
TKT2,transketolase,e4p[c] + xu5p_D[c] <=> f6p[c] + g3p[c],8.024986520007,-11.056157771337,30.815057355646
H2Otp,H2O transport peroxisomal,h2o[c] <=> h2o[x],0.0,0.0,57.471147188259
H2Otv,H2O transport vacuolar,h2o[c] <=> h2o[v],0.0,0.0,0.323885050656
HACD10p,3 hydroxyacyl CoA dehydrogenase 3 oxohexacosyl CoA peroxisomal,3hxccoa[x] + nad[x] <=> 3ohxccoa[x] + h[x] + nadh[x],0.0,0.0,-0.0
HACD4p,3 hydroxyacyl CoA dehydrogenase 3 oxodecanoyl CoA peroxisomal,3odcoa[x] + h[x] + nadh[x] <=> 3hdcoa[x] + nad[x],0.0,-5.829161263142,-0.0
HACD5p,3 hydroxyacyl CoA dehydrogenase 3 oxodecanoyl CoA peroxisomal,3oddcoa[x] + h[x] + nadh[x] <=> 3hddcoa[x] + nad[x],0.0,-5.829161263142,-0.0
HACD6p,3 Hydroxyacyl CoA dehydrogenase 3 oxotetradecanoyl CoA peroxisomal,3otdcoa[x] + h[x] + nadh[x] <=> 3htdcoa[x] + nad[x],0.0,-5.829161263142,-0.0
HACD7p,3 hydroxyacyl CoA dehydrogenase 3 oxohexadecanoyl CoA peroxisomal,3ohdcoa[x] + h[x] + nadh[x] <=> 3hhdcoa[x] + nad[x],0.0,-5.043283718873,-0.0
HACD8p,3 hydroxyacyl CoA dehydrogenase 3 oxooctadecanoyl CoA peroxisomal,3ohodcoa[x] + h[x] + nadh[x] <=> 3hodcoa[x] + nad[x],0.0,-4.444133277057,-0.0
AGAT_SC,1 Acyl glycerol 3 phosphate acyltransferase yeast specific,0.01 1ag3p_SC[c] + 0.02 dcacoa[c] + 0.06 ddcacoa[c] + 0.17 hdcoa[c] + 0.09 ocdycacoa[c] + 0.24 odecoa[c] + 0.27 pmtcoa[c] + 0.05 stcoa[c] + 0.1 tdcoa[c] --> coa[c] + 0.01 pa_SC[c],0.547898332621,0.414155042032,20.482499509607
HBZOPT6,Hydroxybenzoate octaprenyltransferase,4hbz[c] + octdp_5[c] --> 3ophb_5[c] + ppi[c],0.0,0.0,-0.0
HBZOPT6m,Hydroxybenzoate octaprenyltransferase mitochondrial,4hbz[m] + octdp_5[m] --> 3ophb_5[m] + ppi[m],0.0,0.0,-0.0
DAGPYP_SC,diacylglycerol pyrophosphate phosphatase yeast specific,h2o[c] + 0.01 pa_SC[c] --> 0.01 12dgr_SC[c] + pi[c],0.13013284501,0.098374033381,155.872260529783
HCO3E,HCO3 equilibration reaction,co2[c] + h2o[c] <=> h[c] + hco3[c],32.932414308152,7.372748534269,228.859538118155
HCO3Em,HCO3 equilibration reaction,co2[m] + h2o[m] <=> h[m] + hco3[m],0.0,0.0,-0.0
HCO3En,HCO3 equilibrium reaction nuclear,co2[n] + h2o[n] <=> h[n] + hco3[n],0.0,0.0,-0.0
HCYSMT,homocysteine S methyltransferase,amet[c] + hcys_L[c] --> ahcys[c] + h[c] + met_L[c],0.0,0.0,51.924628832134
HCYSt2p,Homocysteine peroxisomal transport via proton symport,h[c] + hcys_L[c] <=> h[x] + hcys_L[x],0.0,-15.358047791855,-0.0
HDCAt,Hexadecanoate n C160 transport in via uniport,hdca[e] --> hdca[c],0.0,0.0,-0.0
HDCEAt,hexadecenoate n C161 transport in via uniport,hdcea[e] --> hdcea[c],0.0,0.0,-0.0
HETZK,hydroxyethylthiazole kinase,4mhetz[c] + atp[c] --> 4mpetz[c] + adp[c] + h[c],0.0,0.0,51.924628832091
HEX1,hexokinase D glucoseATP ,atp[c] + glc_D[c] --> adp[c] + g6p[c] + h[c],0.0,0.0,103.849257664181
HEX4,hexokinase D mannoseATP ,atp[c] + man[c] --> adp[c] + h[c] + man6p[c],0.0,0.0,-0.0
DASYN_SC,CDP Diacylglycerol synthetase yeast specific,ctp[c] + h[c] + 0.01 pa_SC[c] <=> 0.01 cdpdag_SC[c] + ppi[c],0.385515023957,0.046237485458,0.385515023959
HGNTOR,Homogentisateoxygen 1 2 oxidoreductase decyclizing ,hgentis[c] + o2[c] --> 4mlacac[c] + h[c],0.0,0.0,14.715368795753
GAT1_SC,glycerol 3 phosphate acyltransferase glycerol 3 phosphate yeast specific,0.02 dcacoa[c] + 0.06 ddcacoa[c] + glyc3p[c] + 0.17 hdcoa[c] + 0.09 ocdycacoa[c] + 0.24 odecoa[c] + 0.27 pmtcoa[c] + 0.05 stcoa[c] + 0.1 tdcoa[c] --> 0.01 1ag3p_SC[c] + coa[c],0.547898332621,0.0,36.444065434544
HISTD,histidinol dehydrogenase,h2o[c] + histd[c] + 2.0 nad[c] --> 3.0 h[c] + his_L[c] + 2.0 nadh[c],0.273624408752,0.206846601397,9.503957492404
HISTP,histidinol phosphatase,h2o[c] + hisp[c] --> histd[c] + pi[c],0.273624408752,0.206846601397,9.503957492404
HISTRS,Histidyl tRNA synthetase,atp[c] + his_L[c] + trnahis[c] --> amp[c] + histrna[c] + ppi[c],0.0,0.0,-0.0
HISTRSm,histidyl tRNA synthetase mitochondrial,atp[m] + his_L[m] + trnahis[m] --> amp[m] + histrna[m] + ppi[m],0.0,0.0,-0.0
HISt2m,histidine mitochondrial transport via proton symport,h[m] + his_L[m] <=> h[c] + his_L[c],0.0,0.0,-0.0
HISt2r,L histidine reversible transport via proton symport,h[e] + his_L[e] <=> h[c] + his_L[c],0.0,-9.297110891007,-0.0
HKYNH,3 Hydroxy L kynurenine hydrolase,h2o[c] + hLkynr[c] --> 3hanthrn[c] + ala_L[c],0.0,0.0,-0.0
HMBS,hydroxymethylbilane synthase,h2o[c] + 4.0 ppbng[c] --> hmbil[c] + 4.0 nh4[c],0.0,0.0,-0.0
HMGCOAR,Hydroxymethylglutaryl CoA reductase,coa[c] + mev_R[c] + 2.0 nadp[c] <=> 2.0 h[c] + hmgcoa[c] + 2.0 nadph[c],-1.277118761015,-6.00658358114,-0.965438999034
HMGCOAS,Hydroxymethylglutaryl CoA synthase,coa[c] + h[c] + hmgcoa[c] <=> aacoa[c] + accoa[c] + h2o[c],4.431200568147,-5.657719032945,30.291666984113
HMGCOASm,Hydroxymethylglutaryl CoA synthase mitochondrial,coa[m] + h[m] + hmgcoa[m] <=> aacoa[m] + accoa[m] + h2o[m],0.0,0.0,-0.0
HMGCOAtm,Hydroxymethylglutaryl CoA reversible mitochondrial transport,hmgcoa[c] <=> hmgcoa[m],0.0,0.0,-0.0
HMPK1,hydroxymethylpyrimidine kinase ATP ,4ahmmp[c] + atp[c] --> 4ampm[c] + adp[c] + h[c],0.0,0.0,51.924628832089
HPPKm,2 amino 4 hydroxy 6 hydroxymethyldihydropteridine diphosphokinase mitochondrial,2ahhmp[m] + atp[m] --> 2ahhmd[m] + amp[m] + h[m],0.0,0.0,-0.0
HPROa,L hydroxyproline reductase NAD ,1p3h5c[c] + 2.0 h[c] + nadh[c] --> 4hpro_LT[c] + nad[c],0.0,0.0,-0.0
HPROb,L hydroxyproline reductase NADP ,1p3h5c[c] + 2.0 h[c] + nadph[c] --> 4hpro_LT[c] + nadp[c],0.0,0.0,-0.0
HPROxm,L hydroxyproline dehydrogenase NAD mitochondrial,4hpro_LT[m] + nad[m] --> 1p3h5c[m] + 2.0 h[m] + nadh[m],0.0,0.0,-0.0
HPROym,L hydroxyproline dehydrogenase NADP mitochondrial,4hpro_LT[m] + nadp[m] --> 1p3h5c[m] + 2.0 h[m] + nadph[m],0.0,0.0,-0.0
HSDxi,homoserine dehydrogenase NADH irreversible,aspsa[c] + h[c] + nadh[c] --> hom_L[c] + nad[c],1.753747208333,0.0,40.269218297801
MFAPS_SC,methylene fatty acyl phospholipid synthase yeast specific,amet[c] + 0.01 ptdmeeta_SC[c] --> ahcys[c] + h[c] + 0.01 ptd2meeta_SC[c],0.192660377567,0.145641774085,0.192660377567
PETOHM_SC,phosphatidylethanolamine N methyltransferase yeast specific,amet[c] + 0.01 pe_SC[c] --> ahcys[c] + h[c] + 0.01 ptdmeeta_SC[c],0.192660377567,0.145641774085,0.192660377567
HSK,homoserine kinase,atp[c] + hom_L[c] --> adp[c] + h[c] + phom[c],1.529124742297,1.155943132045,40.163091084249
HSTPT,histidinol phosphate transaminase,glu_L[c] + imacp[c] --> akg[c] + hisp[c],0.273624408752,0.206846601397,9.503957492406
HXANt2r,hypoxanthine reversible transport via proton symport,h[e] + hxan[e] <=> h[c] + hxan[c],0.0,-27.039152526417,-0.0
HXPRT,hypoxanthine phosphoribosyltransferase Hypoxanthine ,hxan[c] + prpp[c] --> imp[c] + ppi[c],0.0,0.0,77.88694324815
HYPOE,hypothetical enyme,h2o[c] + pyam5p[c] --> pi[c] + pydam[c],0.0,0.0,155.773886496298
PINOS_SC,phosphatidylinositol synthase yeast specific,0.01 cdpdag_SC[c] + inost[c] --> cmp[c] + h[c] + 0.01 ptd1ino_SC[c],0.041703185758,0.031525558268,0.041703185758
ICDHy,isocitrate dehydrogenase NADP ,icit[c] + nadp[c] --> akg[c] + co2[c] + nadph[c],4.800354534443,0.0,43.061123516838
PMETM_SC,Phosphatidyl N methylethanolamine N methyltransferase yeast specific,amet[c] + 0.01 ptd2meeta_SC[c] --> ahcys[c] + h[c] + 0.01 pc_SC[c],0.192660377567,0.145641774085,0.192660377567
ICDHyp,Isocitrate dehydrogenase NADP ,icit[x] + nadp[x] --> akg[x] + co2[x] + nadph[x],0.0,0.0,7.474406322383
ICL,Isocitrate lyase,icit[c] --> glx[c] + succ[c],0.0,0.0,59.601024884405
ID3ACALDtm,indole 3 acetaldehyde mitochondrial transport via diffusion,id3acald[c] <=> id3acald[m],0.0,0.0,-0.0
IG3PS,Imidazole glycerol 3 phosphate synthase,gln_L[c] + prlp[c] --> aicar[c] + eig3p[c] + glu_L[c] + h[c],0.273624408752,0.206846601397,9.503957492432
IGPDH,imidazoleglycerol phosphate dehydratase,eig3p[c] --> h2o[c] + imacp[c],0.273624408752,0.206846601397,9.503957492432
PSERDm_SC,phosphatidylserine decarboxylase yeast specific mitochondrial,h[m] + 0.01 ps_SC[m] --> co2[m] + 0.01 pe_SC[m],0.324311774581,0.0,0.324311774581
PSERS_SC,phosphatidylserine synthase yeast specific,0.01 cdpdag_SC[c] + ser_L[c] <=> cmp[c] + h[c] + 0.01 ps_SC[c],0.343811838199,0.014711927191,0.343811838199
ILETAm,isoleucine transaminase mitochondrial,akg[m] + ile_L[m] <=> 3mop[m] + glu_L[m],0.0,0.0,-0.0
ILETRS,Isoleucyl tRNA synthetase,atp[c] + ile_L[c] + trnaile[c] --> amp[c] + iletrna[c] + ppi[c],0.0,0.0,-0.0
ILETRSm,isoleucyl tRNA synthetase mitochondrial,atp[m] + ile_L[m] + trnaile[m] --> amp[m] + iletrna[m] + ppi[m],0.0,0.0,-0.0
ILEt2r,L isoleucine reversible transport via proton symport,h[e] + ile_L[e] <=> h[c] + ile_L[c],0.0,-6.125155410564,-0.0
IMPC,IMP cyclohydrolase,h2o[c] + imp[c] <=> fprica[c],-17.677419401101,-29.492234097904,-4.080955810622
IMPD,IMP dehydrogenase,h2o[c] + imp[c] + nad[c] --> h[c] + nadh[c] + xmp[c],17.254546487768,0.103542166701,29.172562964232
IND3ACtm,indole 3 acetate mitochondrial transport via diffusion,ind3ac[c] <=> ind3ac[m],0.0,0.0,-0.0
INDPYRD,Indole 3 pyruvate decarboxylase,h[c] + indpyr[c] <=> co2[c] + id3acald[c],0.0,0.0,-0.0
INSK,insosine kinase,atp[c] + ins[c] --> adp[c] + h[c] + imp[c],0.0,0.0,155.773886496283
ASPCTn,aspartate carbamoyltransferase nuclear,asp_L[n] + cbp[n] --> cbasp[n] + h[n] + pi[n],0.312546640746,0.236269895333,20.736878618454
INSt2,inosine transport in via proton symport,h[e] + ins[e] --> h[c] + ins[c],0.0,0.0,-0.0
IPCS124_SC,Inositol phosphorylceramide synthase ceramide 1 24C yeast specific,cer1_24[c] + 0.01 ptd1ino_SC[c] --> 0.01 12dgr_SC[c] + 0.01 ipc124_SC[c],0.0,0.0,-0.0
IPCS126_SC,Inositol phosphorylceramide synthase ceramide 1 26C yeast specific,cer1_26[c] + 0.01 ptd1ino_SC[c] --> 0.01 12dgr_SC[c] + 0.01 ipc126_SC[c],0.0,0.0,-0.0
IPCS224_SC,Inositol phosphorylceramide synthase ceramide 2 24C yeast specific,cer2_24[c] + 0.01 ptd1ino_SC[c] --> 0.01 12dgr_SC[c] + 0.01 ipc224_SC[c],0.0,0.0,-0.0
IPCS226_SC,Inositol phosphoryceramide synthase ceramide 2 26C yeast specific,cer2_26[c] + 0.01 ptd1ino_SC[c] --> 0.01 12dgr_SC[c] + 0.01 ipc226_SC[c],0.0,0.0,-0.0
